movieId,title,year,meanRating,myNNrating,myCofiRating,numRatings,action,adventure,animation,children,comedy,crime,documentary,drama,fantasy,filmnoir,horror,imax,musical,mystery,romance,scifi,thriller,war,western
3843,"84 Charing Cross Road (1987)",1987,4.5,3.50153740862337,3.50153246444087,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3844,"Rapid Fire (1992)",1992,3.75,3.50153740862337,3.50153246444087,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3845,"Silent Running (1972)",1972,2.375,3.50153740862337,3.50153246444087,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3846,"Bad Company (2002)",2002,2.875,3.50153740862337,3.50153246444087,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3847,"Divine Secrets of the Ya-Ya Sisterhood (2002)",2002,3.125,3.50153740862337,3.50153246444087,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3848,"Cherish (2002)",2002,5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3849,"Fast Runner, The (Atanarjuat) (2001)",2001,3.83333333333333,3.50153740862337,3.50153246444087,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3850,"Bourne Identity, The (2002)",2002,3.81696428571429,3.81696428571429,4.02889093358332,112,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3851,"Scooby-Doo (2002)",2002,2.85294117647059,2.85294117647059,3.22719662407542,17,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3852,"Windtalkers (2002)",2002,2.875,3.50153740862337,3.50153246444087,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3853,"Dangerous Lives of Altar Boys, The (2002)",2002,3.5,3.50153740862337,3.50153246444087,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3854,"Emperor's New Clothes, The (2001)",2001,4,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3855,"Gangster No. 1 (2000)",2000,3,3.50153740862337,3.50153246444087,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3856,"Harvard Man (2001)",2001,3,3.50153740862337,3.50153246444087,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
3857,"Dark Blue World (Tmavomodrý svet) (2001)",2001,4.25,3.50153740862337,3.50153246444087,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3858,"Caveman (1981)",1981,2.5,3.50153740862337,3.50153246444087,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3859,"Cheech & Chong's The Corsican Brothers (1984)",1984,1.125,3.50153740862337,3.50153246444087,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3860,"Silver Bullet (Stephen King's Silver Bullet) (1985)",1985,2.66666666666667,3.50153740862337,3.50153246444087,3,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3861,"Sorry, Wrong Number (1948)",1948,3.8,3.50153740862337,3.50153246444087,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
3862,"Hombre (1967)",1967,3,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3863,"Manhattan Project, The (1986)",1986,3,3.50153740862337,3.50153246444087,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3864,"Men at Work (1990)",1990,2.75,3.50153740862337,3.50153246444087,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3865,"She Wore a Yellow Ribbon (1949)",1949,3,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3866,"V. I. Warshawski (1991)",1991,2,3.50153740862337,3.50153246444087,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3867,"Juwanna Mann (2002)",2002,1.5,3.50153740862337,3.50153246444087,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3868,"Lilo & Stitch (2002)",2002,3.81034482758621,3.81034482758621,3.81801630354127,29,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3869,"Minority Report (2002)",2002,3.6375,3.6375,3.79827179659571,120,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
3870,"Rabbit-Proof Fence (2002)",2002,3.64285714285714,3.50153740862337,3.50153246444087,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3871,"Sunshine State (2002)",2002,3.5,3.50153740862337,3.50153246444087,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3872,"Hey Arnold! The Movie (2002)",2002,2,3.50153740862337,3.50153246444087,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3873,"Mr. Deeds (2002)",2002,2.90909090909091,2.90909090909091,3.16764737893902,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3874,"Lovely & Amazing (2001)",2001,3.2,3.50153740862337,3.50153246444087,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3875,"Pumpkin (2002)",2002,3,3.50153740862337,3.50153246444087,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3876,"Look Who's Talking Now (1993)",1993,1.58333333333333,3.50153740862337,3.50153246444087,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3877,"Mo' Money (1992)",1992,2.25,3.50153740862337,3.50153246444087,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3878,"Object of Beauty, The (1991)",1991,1.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3879,"Wagons East (1994)",1994,2,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3880,"Like Mike (2002)",2002,2.5,3.50153740862337,3.50153246444087,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3881,"Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002)",2002,2.95901639344262,2.95901639344262,3.07978711394837,61,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3882,"Powerpuff Girls, The (2002)",2002,3.66666666666667,3.50153740862337,3.50153246444087,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3883,"Me Without You (2001)",2001,2.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3884,"Crocodile Hunter: Collision Course, The (2002)",2002,2.5,3.50153740862337,3.50153246444087,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3885,"Reign of Fire (2002)",2002,2.72222222222222,2.72222222222222,2.90371970570348,18,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3886,"Road to Perdition (2002)",2002,3.52040816326531,3.52040816326531,3.80911659293887,49,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3887,"All About Lily Chou-Chou (Riri Shushu no subete) (2001)",2001,3,3.50153740862337,3.50153246444087,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3888,"My Wife is an Actress (Ma Femme est une Actrice) (2001)",2001,4,3.50153740862337,3.50153246444087,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3889,"20 Million Miles to Earth (1957)",1957,5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3890,"The Importance of Being Earnest (1952)",1952,4.33333333333333,3.50153740862337,3.50153246444087,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3891,"Perfect (1985)",1985,1.83333333333333,3.50153740862337,3.50153246444087,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3892,"1776 (1972)",1972,3.5,3.50153740862337,3.50153246444087,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3893,"Z (1969)",1969,3.83333333333333,3.50153740862337,3.50153246444087,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3894,"Halloween: Resurrection (Halloween 8) (2002)",2002,2,3.50153740862337,3.50153246444087,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3895,"Sex and Lucia (Lucía y el sexo) (2001)",2001,3.875,3.50153740862337,3.50153246444087,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3896,"Eight Legged Freaks (2002)",2002,2.75,3.50153740862337,3.50153246444087,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3897,"K-19: The Widowmaker (2002)",2002,3.5,3.50153740862337,3.50153246444087,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3898,"Stuart Little 2 (2002)",2002,2.6,3.50153740862337,3.50153246444087,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3899,"Austin Powers in Goldmember (2002)",2002,2.84615384615385,2.84615384615385,3.07679370628747,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,"Kid Stays in the Picture, The (2002)",2002,3.83333333333333,3.50153740862337,3.50153246444087,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3901,"Tadpole (2002)",2002,3.33333333333333,3.50153740862337,3.50153246444087,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3902,"Who Is Cletis Tout? (2001)",2001,2.5,3.50153740862337,3.50153246444087,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3903,"Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979)",1979,4,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3904,"The Big Bus (1976)",1976,5,3.50153740862337,3.50153246444087,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3905,"In Like Flint (1967)",1967,4,3.50153740862337,3.50153246444087,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3906,"Our Man Flint (1965)",1965,3.5,3.50153740862337,3.50153246444087,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3907,"Red Beard (Akahige) (1965)",1965,4.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3908,"Robin and Marian (1976)",1976,3.25,3.50153740862337,3.50153246444087,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3909,"Top Secret! (1984)",1984,4.2,3.50153740862337,4.07337232333061,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3910,"Master of Disguise, The (2002)",2002,1.85714285714286,3.50153740862337,3.50153246444087,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3911,"Signs (2002)",2002,3.16666666666667,3.16666666666667,3.36572460060062,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3912,"Last Kiss, The (Ultimo bacio, L') (2001)",2001,4,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3913,"Spy Kids 2: The Island of Lost Dreams (2002)",2002,2.21428571428571,3.50153740862337,3.50153246444087,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3914,"Good Girl, The (2002)",2002,3.20833333333333,3.20833333333333,3.42752001882781,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3915,"Blood Work (2002)",2002,3.33333333333333,3.50153740862337,3.50153246444087,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
3916,"xXx (2002)",2002,2.77083333333333,2.77083333333333,2.79789273547588,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3917,"24 Hour Party People (2002)",2002,3.57142857142857,3.50153740862337,3.50153246444087,7,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3918,"Secret Ballot (Raye makhfi) (2001)",2001,3.25,3.50153740862337,3.50153246444087,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3919,"Martin Lawrence Live: Runteldat (2002)",2002,5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3920,"Songs From the Second Floor (Sånger från andra våningen) (2000)",2000,3.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3921,"Principal, The (1987)",1987,3.25,3.50153740862337,3.50153246444087,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3922,"Rollerball (1975)",1975,3.5,3.50153740862337,3.50153246444087,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3923,"Adventures of Pluto Nash, The (2002)",2002,2.33333333333333,3.50153740862337,3.50153246444087,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3924,"Blue Crush (2002)",2002,2.6875,3.50153740862337,3.50153246444087,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3925,"Mostly Martha (Bella Martha) (2001)",2001,3.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3926,"Possession (2002)",2002,3.5,3.50153740862337,3.50153246444087,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3927,"One Hour Photo (2002)",2002,3.47368421052632,3.47368421052632,3.83732786579686,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3928,"Serving Sara (2002)",2002,3.25,3.50153740862337,3.50153246444087,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3929,"Simone (S1m0ne) (2002)",2002,2.14285714285714,3.50153740862337,3.50153246444087,7,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3930,"Undisputed (2002)",2002,2.75,3.50153740862337,3.50153246444087,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3931,"Amy's O (a.k.a. Amy's Orgasm) (2001)",2001,4,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3932,"Satin Rouge (2002)",2002,5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3933,"Care Bears Movie, The (1985)",1985,1.5,3.50153740862337,3.50153246444087,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3934,"Care Bears Movie II: A New Generation (1986)",1986,1.5,3.50153740862337,3.50153246444087,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3935,"Clash of the Titans (1981)",1981,3.61111111111111,3.50153740862337,3.50153246444087,9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3936,"Hot Shots! (1991)",1991,3.13333333333333,3.13333333333333,3.49800165602956,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3937,"Swarm, The (1978)",1978,2.25,3.50153740862337,3.50153246444087,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3938,"Time After Time (1979)",1979,3.75,3.50153740862337,3.50153246444087,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3939,"Down and Out in Beverly Hills (1986)",1986,3,3.50153740862337,3.50153246444087,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3940,"Love Me Tender (1956)",1956,3.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3941,"Stakeout (1987)",1987,3,3.50153740862337,3.50153246444087,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
3942,"FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002)",2002,1.5,3.50153740862337,3.50153246444087,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3943,"À nous la liberté (Freedom for Us) (1931)",1931,1,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3944,"Snipes (2001)",2001,2.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3945,"City by the Sea (2002)",2002,2.83333333333333,3.50153740862337,3.50153246444087,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3946,"Swimfan (2002)",2002,2,3.50153740862337,3.50153246444087,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3947,"Johnny Dangerously (1984)",1984,2.85714285714286,3.50153740862337,3.50153246444087,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3948,"Last House on the Left, The (1972)",1972,3.25,3.50153740862337,3.50153246444087,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3949,"Thesis (Tesis) (1996)",1996,3.9,3.50153740862337,3.50153246444087,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3950,"Barbershop (2002)",2002,2.71428571428571,3.50153740862337,3.50153246444087,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3951,"Stealing Harvard (2002)",2002,2.28571428571429,3.50153740862337,3.50153246444087,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3952,"Transporter, The (2002)",2002,3.51923076923077,3.51923076923077,3.54391221174721,26,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3953,"Alias Betty (Betty Fisher et autres histoires) (2001)",2001,2,3.50153740862337,3.50153246444087,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3954,"Igby Goes Down (2002)",2002,3.66666666666667,3.66666666666667,3.71542251650427,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3955,"Aspen Extreme (1993)",1993,3.5,3.50153740862337,3.50153246444087,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3956,"Betsy's Wedding (1990)",1990,2,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3957,"Captain Ron (1992)",1992,2.6875,3.50153740862337,3.50153246444087,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3958,"Ernest Goes to Jail (1990)",1990,3.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3959,"Ernest Scared Stupid (1991)",1991,2.08333333333333,3.50153740862337,3.50153246444087,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3960,"Hills Have Eyes, The (1977)",1977,3.5,3.50153740862337,3.50153246444087,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3961,"Indian Summer (1993)",1993,3,3.50153740862337,3.50153246444087,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3962,"Mack, The (1973)",1973,2.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3963,"Monkey Trouble (1994)",1994,1,3.50153740862337,3.50153246444087,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3964,"Spaced Invaders (1990)",1990,1.5,3.50153740862337,3.50153246444087,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3965,"Suburban Commando (1991)",1991,1.75,3.50153740862337,3.50153246444087,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3966,"Yearling, The (1946)",1946,4,3.50153740862337,3.50153246444087,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3967,"Ladykillers, The (1955)",1955,3.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3968,"Lavender Hill Mob, The (1951)",1951,4.5,3.50153740862337,3.50153246444087,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3969,"Man in the White Suit, The (1951)",1951,3.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3970,"Son of the Bride (Hijo de la novia, El) (2001)",2001,5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3971,"Das Experiment (Experiment, The) (2001)",2001,3.86363636363636,3.86363636363636,4.11623416350653,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3972,"Ballistic: Ecks vs. Sever (2002)",2002,2.5,3.50153740862337,3.50153246444087,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3973,"Banger Sisters, The (2002)",2002,2,3.50153740862337,3.50153246444087,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3974,"Four Feathers, The (2002)",2002,2.75,3.50153740862337,3.50153246444087,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3975,"Trapped (2002)",2002,2,3.50153740862337,3.50153246444087,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3976,"8 Women (2002)",2002,3.83333333333333,3.50153740862337,3.50153246444087,3,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3977,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)",2001,4.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3978,"Invincible (2001)",2001,3.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3979,"Secretary (2002)",2002,3.9,3.9,4.18396241282511,25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3980,"Spirited Away (Sen to Chihiro no kamikakushi) (2001)",2001,4.1551724137931,4.1551724137931,4.26790576603197,87,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3981,"Trials of Henry Kissinger, The (2002)",2002,4,3.50153740862337,3.50153246444087,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3982,"Sweet Home Alabama (2002)",2002,3.05357142857143,3.05357142857143,3.08663304620241,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3983,"Tuxedo, The (2002)",2002,2.5,3.50153740862337,3.09880045911727,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3984,"Moonlight Mile (2002)",2002,3.5,3.50153740862337,3.50153246444087,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3985,"Wasabi (2001)",2001,3.5,3.50153740862337,3.50153246444087,5,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3986,"Jonah: A VeggieTales Movie (2002)",2002,2,3.50153740862337,3.50153246444087,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3987,"Red Dragon (2002)",2002,3.43548387096774,3.43548387096774,3.6876662423628,31,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3988,"Bloody Sunday (2002)",2002,3.6,3.50153740862337,3.50153246444087,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3989,"Heaven (2002)",2002,3.75,3.50153740862337,3.50153246444087,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3990,"Man from Elysian Fields, The (2001)",2001,3,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3991,"Welcome to Collinwood (2002)",2002,2.5,3.50153740862337,3.50153246444087,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3992,"Flirting (1991)",1991,4.5,3.50153740862337,3.50153246444087,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3993,"Godzilla vs. Mothra (Mosura tai Gojira) (1964)",1964,2,3.50153740862337,3.50153246444087,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3994,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)",1956,3,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3995,"Powaqqatsi (1988)",1988,3.5,3.50153740862337,3.50153246444087,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3996,"Pride of the Yankees, The (1942)",1942,3.5,3.50153740862337,3.50153246444087,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3997,"Valmont (1989)",1989,4,3.50153740862337,3.50153246444087,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3998,"Horror of Dracula (Dracula) (1958)",1958,3,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3999,"Strange Brew (1983)",1983,3.54545454545455,3.54545454545455,3.45120834601541,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,"Incredible Mr. Limpet, The (1964)",1964,3,3.50153740862337,3.50153246444087,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4001,"Flashback (1990)",1990,4.5,3.50153740862337,3.50153246444087,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4002,"Below (2002)",2002,3.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4003,"Brown Sugar (2002)",2002,1.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4004,"Knockaround Guys (2002)",2002,2.5,3.50153740862337,3.50153246444087,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4005,"Rules of Attraction, The (2002)",2002,3.6,3.50153740862337,3.50153246444087,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4006,"Tuck Everlasting (2002)",2002,3.25,3.50153740862337,3.50153246444087,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4007,"White Oleander (2002)",2002,2.5,3.50153740862337,3.50153246444087,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4008,"Bowling for Columbine (2002)",2002,3.77586206896552,3.77586206896552,3.90567081021508,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4009,"Comedian (2002)",2002,3,3.50153740862337,3.50153246444087,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
